[15 | 89.30] loss=3.70 avg=2.90 [16 | 95.25] loss=2.88 avg=2.89
[17 | 101.18] loss=2.82 avg=2.89
"It has been a long time since you came back," says the maiden, "but I have come to this land just to make room for you. I had once wanted this great lake, and now, to make room for you, I have two beautiful little men, and they have been wishing for this lake since you came, and yet now they all are tired of you because you have failed them; they are tired of you because the water was too hard to clear; they are tired of you because you have had so little room to do so well, and of you because we had not been able to take you home with me. Now you know that we cannot take you home with us, and you want to get out of this country; come with us, and I will make your journey. But leave some one of your people behind to take you home with you. Take off and carry as much money as you can, and then we will both be quite happy." 

"Yes!" says $MagicalObject. "That would be a very good bargain, and the maiden looks after the little gold coins she carries with her. I have some of them already, but I have $MagicalObject." 

"Oh, I must be glad!" says the maiden. "I think, with what gold I have, you can never make good use of them; for in spite of your skill, they are always in need of another man to lift them from you, and there they are all gone!" 

"Well, whatever one may have of them, they are all gone," says $MagicalObject. "And I cannot live long enough to fill you, so I have told you everything I know, and left you some money for everything. If you would care not for one more of my life, I will take you home with me, and I will get you well enough." 

This moment they all went home together to $MagicalObject and $MagicalObject. 

After this had passed, $Hero went home and told $MagicalObject to take her husband and take him to their father, where he would help him go home in time and make room for him. So the father took the $MagicalObject and $MagicalObject he had brought home, and she and her husband rode over great mountain high, and $Helper, taking all things with him to the sea, but his wife and daughter to the $MagicalObject where he was to take them, and $Hero to the $MagicalObject with her. So their journey continued on to the land of England and the sea; but now, $MagicalObject, and $MagicalObject the three sisters, had to go a thousand miles farther than usual to the land of England, where $MagicalObject was to go, as she was unable to come back with them. 

"For heaven's sake, mother, tell me!" says $MagicalObject, as she rode on, "if I knew that you all should stop here at once and get lost, and there was $MagicalObject with you, to take you home with me, and that was the end you came to, and it was such a joy to have you all with you." 

"Oh, well," says $MagicalObject, "I have a great deal more to tell you, and if you leave it to me, I shall soon be out of your reach." 

For some time she waited, and then, she said to her $MagicalObject, "I must take a journey to the sea, and I must tell you everything, but I must tell you a great deal." 

"Do tell that to my father," says $MagicalObject, "if that will be enough to keep you company." 

So she answered, "If I am unable to tell you the whole tale, it is all my fault to tell you so much. I am sure some of my sisters are more afraid of me than I am, and I do think it would be much more pleasant for me to let you be alone with them, unless you tell all their stories." 

"Not unless I have done something to please the other two, and that is to ask them to tell the story," says $Magical

[3300 | 21014.75] loss=2.50 avg=2.53
[3301 | 21020.46] loss=2.28 avg=2.53
[3302 | 21026.15] loss=3.07 avg=2.53
[3303 | 21031.86] loss=2.41 avg=2.53
[3304 | 21037.64] loss=2.90 avg=2.53
[3305 | 21043.41] loss=2.33 avg=2.53
[3306 | 21049.16] loss=2.57 avg=2.53
[3307 | 21054.90] loss=3.34 avg=2.54
[3308 | 21060.66] loss=2.98 avg=2.54
[3309 | 21066.41] loss=2.42 avg=2.54
[3310 | 21072.13] loss=3.36 avg=2.55
[3311 | 21077.88] loss=1.75 avg=2.54
[3312 | 21083.60] loss=2.70 avg=2.55
[3313 | 21089.33] loss=2.68 avg=2.55
[3314 | 21095.07] loss=3.50 avg=2.56
[3315 | 21100.84] loss=2.71 avg=2.56
[3316 | 21106.57] loss=2.42 avg=2.56
[3317 | 21112.27] loss=2.39 avg=2.55
[3318 | 21118.01] loss=3.13 avg=2.56
[3319 | 21123.76] loss=2.90 avg=2.56
[3320 | 21129.46] loss=3.03 avg=2.57
[3321 | 21135.23] loss=3.21 avg=2.57
[3322 | 21140.99] loss=2.10 avg=2.57
[3323 | 21146.74] loss=1.89 avg=2.56
[3324 | 21152.48] loss=3.73 avg=2.57
[3325 | 21158.21] loss=2.15 avg=2.57
[3326 | 21164.00] loss=2.12 avg=2.57
[3327 | 21169.72] loss=3.49 avg=2.58
[3328 | 21175.52] loss=3.24 avg=2.58
[3329 | 21181.27] loss=2.32 avg=2.58
[3330 | 21187.01] loss=2.35 avg=2.58
[3331 | 21192.76] loss=3.41 avg=2.59
[3332 | 21198.51] loss=2.86 avg=2.59
[3333 | 21204.29] loss=2.81 avg=2.59
[3334 | 21210.03] loss=2.24 avg=2.59
[3335 | 21215.78] loss=2.40 avg=2.58
[3336 | 21221.54] loss=2.02 avg=2.58
[3337 | 21227.32] loss=3.36 avg=2.59
[3338 | 21233.09] loss=1.86 avg=2.58
[3339 | 21238.86] loss=2.35 avg=2.58
[3340 | 21244.67] loss=2.07 avg=2.57
[3341 | 21250.48] loss=1.77 avg=2.56
[3342 | 21256.25] loss=2.77 avg=2.57
[3343 | 21261.99] loss=3.32 avg=2.57
[3344 | 21267.75] loss=2.31 avg=2.57
[3345 | 21273.50] loss=1.48 avg=2.56
[3346 | 21279.27] loss=2.32 avg=2.56
[3347 | 21285.04] loss=2.15 avg=2.55
[3348 | 21290.77] loss=3.01 avg=2.56
[3349 | 21296.53] loss=2.59 avg=2.56
[3350 | 21302.30] loss=3.04 avg=2.56
[3351 | 21308.05] loss=2.33 avg=2.56
[3352 | 21313.80] loss=2.18 avg=2.56
[3353 | 21319.55] loss=2.93 avg=2.56
[3354 | 21325.28] loss=2.52 avg=2.56
[3355 | 21331.04] loss=2.22 avg=2.56
[3356 | 21336.78] loss=3.03 avg=2.56
[3357 | 21342.52] loss=2.35 avg=2.56
[3358 | 21348.25] loss=2.09 avg=2.56
[3359 | 21354.03] loss=2.52 avg=2.55
[3360 | 21359.79] loss=3.21 avg=2.56
[3361 | 21365.55] loss=2.40 avg=2.56
[3362 | 21371.29] loss=2.17 avg=2.56
[3363 | 21377.02] loss=2.62 avg=2.56
[3364 | 21382.77] loss=3.09 avg=2.56
[3365 | 21388.53] loss=2.22 avg=2.56
[3366 | 21394.27] loss=2.84 avg=2.56
[3367 | 21400.01] loss=2.07 avg=2.56
[3368 | 21405.75] loss=2.90 avg=2.56
[3369 | 21411.51] loss=2.96 avg=2.56
[3370 | 21417.27] loss=2.21 avg=2.56
[3371 | 21423.01] loss=2.27 avg=2.56
[3372 | 21428.77] loss=2.52 avg=2.56
[3373 | 21434.55] loss=2.17 avg=2.55
[3374 | 21440.30] loss=2.12 avg=2.55
[3375 | 21446.03] loss=2.05 avg=2.54
[3376 | 21451.77] loss=2.35 avg=2.54
[3377 | 21457.52] loss=2.96 avg=2.55
[3378 | 21463.27] loss=2.51 avg=2.55
[3379 | 21469.03] loss=3.50 avg=2.56
[3380 | 21474.79] loss=3.46 avg=2.56
[3381 | 21480.53] loss=2.32 avg=2.56
[3382 | 21486.28] loss=2.68 avg=2.56
[3383 | 21492.03] loss=2.18 avg=2.56
[3384 | 21497.78] loss=2.06 avg=2.55
[3385 | 21503.50] loss=3.18 avg=2.56
[3386 | 21509.24] loss=2.70 avg=2.56
[3387 | 21515.01] loss=2.14 avg=2.56
[3388 | 21520.75] loss=2.74 avg=2.56
[3389 | 21526.50] loss=2.43 avg=2.56
[3390 | 21532.31] loss=2.20 avg=2.55
[3391 | 21538.07] loss=2.21 avg=2.55
[3392 | 21544.00] loss=3.19 avg=2.56
[3393 | 21549.73] loss=2.47 avg=2.56
[3394 | 21555.50] loss=2.30 avg=2.55
[3395 | 21561.26] loss=1.96 avg=2.55
[3396 | 21566.99] loss=2.72 avg=2.55
[3397 | 21572.73] loss=2.35 avg=2.55
[3398 | 21578.42] loss=3.65 avg=2.56
[3399 | 21584.17] loss=3.21 avg=2.57
Generating samples...
======== SAMPLE 1 ========
 nobody they asked me to see them for any real work, and they were very sad." 

"The next day was the same; at half past six, and after the two weeks have gone by I was tired, and my husband heard all about my adventures and told us it was the end of us. I had to go home. My dear wife went on and on to the next land, and I went to my father and grandfather's and brothers and sisters. There was a fine row of grapes that night, and the old man was very ill, and could hardly stand them. I went to my doctor a week after, but he could not be good to me. As soon as I came up to him he couldn $Placed the grapes so they were all on one side and the next side none, the wine on the seventh, and the $Villain had to look after his health and order him to go home. I was a good boy, and did well, but now I am sick, and in such pain that I cannot think of anything else. I tell you I went out of my way to make things right, to show all about me and to learn all about myself so easily, and I am tired of it, and it is all so much harder than when I was a little girl." 

"So you go to school, and then the business that you go to, when you come to the house of your husband?" 

"Yes; and then the business that you sell, when you sell all the business you make; and then I go up into the room and tell you things, and you laugh it off, until I tell you things you can't possibly know, and you do it all, you get mad, and you always do, till the end is all that matters to you, and you never do it for any money whatever as of this year." 

They had the doctor to sit near him, and give him the answers to the most important questions. "So you go to school, and then the business that you sell, when you sell all the business you make. And then you sell all the business, so that you're sorry you have to say that you never did anything for money, as you used to do so. The good doctor never did anything for nothing." 

"So you go to school, and then the business which you sell, when you sell all the business you make," replied the doctor; "the business that you sell, when you sell you always sell to make things right." 

"And then you sell all the business, until it's all that matters to you; and when it's all that you do, you laugh it off." 

"So you leave school, and then you go again to school, and all the business you made, when you sold everything the business you made." 

"And then you work the old man hard, till you're well enough to run away; and in such an agony you will leave the house, and go a long way home to your children and your wives, and your old people, and go away to your own country?" The doctor nodded his head in silence. 

"How sad it is to hear nothing of it, until you make something of it," said the mother. "I have lost that little child. You cannot imagine how you must feel. He didn't know the business at all, and had only to sell a piece of his house." 

"And then you make money to run it?" said the mother. 

"I won't tell you how much, but some time after I told a friend about the business I had just begun to sell; we had some business done when I was a little boy. Then I had to sell some more, and have to sell some more again. I didn't know about it, but I can remember it now. I went out of the way of it, that's how I got money that I never got anything." 

"Then you always leave in a hurry, and never go to school again when you go into the room and ask the questions," said the doctor, sitting beside her. 

She was very busy, and the doctor felt rather sad that he would go into the room without a word to him; and there he looked when she started to write to him, and answered her letters as usual, and then sat down by the bed, went to bed, started every morning for his job, and thought of the business when he woke up every day for it. 

It was quite one of the most curious old stories he had ever heard. He remembered all he had ever heard, and he could not help feeling a very good sympathy and liking for it. At first it seemed strange, but it happened to make him very happy to see all his adventures in a little book, for he had always read a little Bible before he fell

[3400 | 21644.73] loss=2.51 avg=2.57
[3401 | 21650.46] loss=2.80 avg=2.57
[3402 | 21656.19] loss=3.35 avg=2.58
[3403 | 21661.92] loss=2.49 avg=2.57
[3404 | 21667.69] loss=3.47 avg=2.58
[3405 | 21673.50] loss=3.38 avg=2.59
[3406 | 21679.25] loss=2.55 avg=2.59
[3407 | 21685.02] loss=2.16 avg=2.59
[3408 | 21690.77] loss=3.22 avg=2.59
[3409 | 21696.54] loss=2.17 avg=2.59
[3410 | 21702.29] loss=3.06 avg=2.59
[3411 | 21708.02] loss=2.60 avg=2.59
[3412 | 21713.77] loss=2.22 avg=2.59
[3413 | 21719.51] loss=2.68 avg=2.59
[3414 | 21725.26] loss=2.29 avg=2.59
[3415 | 21731.04] loss=2.77 avg=2.59
[3416 | 21736.76] loss=2.04 avg=2.58
[3417 | 21742.50] loss=2.62 avg=2.58
[3418 | 21748.24] loss=2.08 avg=2.58
[3419 | 21754.00] loss=2.57 avg=2.58
[3420 | 21759.74] loss=2.15 avg=2.58
[3421 | 21765.50] loss=1.49 avg=2.56
[3422 | 21771.25] loss=3.34 avg=2.57
[3423 | 21777.03] loss=3.02 avg=2.58
[3424 | 21782.83] loss=2.18 avg=2.57
[3425 | 21788.57] loss=2.20 avg=2.57
[3426 | 21794.30] loss=3.08 avg=2.57
[3427 | 21800.04] loss=2.38 avg=2.57
[3428 | 21805.80] loss=2.05 avg=2.57
[3429 | 21811.57] loss=2.37 avg=2.56
[3430 | 21817.33] loss=2.91 avg=2.57
[3431 | 21823.10] loss=2.39 avg=2.57
[3432 | 21828.88] loss=3.09 avg=2.57
[3433 | 21834.59] loss=2.18 avg=2.57
[3434 | 21840.34] loss=2.20 avg=2.56
[3435 | 21846.11] loss=2.51 avg=2.56
[3436 | 21851.84] loss=2.20 avg=2.56
[3437 | 21857.60] loss=2.03 avg=2.55
[3438 | 21863.34] loss=2.29 avg=2.55
[3439 | 21869.10] loss=2.07 avg=2.55
[3440 | 21874.89] loss=1.29 avg=2.53
[3441 | 21880.61] loss=2.34 avg=2.53
[3442 | 21886.37] loss=2.22 avg=2.53
[3443 | 21892.13] loss=2.37 avg=2.53
[3444 | 21897.88] loss=3.26 avg=2.54
[3445 | 21903.60] loss=2.65 avg=2.54
[3446 | 21909.35] loss=2.36 avg=2.53
[3447 | 21915.10] loss=2.72 avg=2.54
[3448 | 21920.83] loss=2.31 avg=2.53
[3449 | 21926.62] loss=1.86 avg=2.53
[3450 | 21932.36] loss=2.48 avg=2.53
[3451 | 21938.13] loss=3.16 avg=2.53
[3452 | 21943.86] loss=2.47 avg=2.53
[3453 | 21949.64] loss=2.18 avg=2.53
[3454 | 21955.40] loss=2.80 avg=2.53
[3455 | 21961.15] loss=2.27 avg=2.53
[3456 | 21966.90] loss=3.31 avg=2.54
[3457 | 21972.66] loss=2.26 avg=2.53
[3458 | 21978.52] loss=2.02 avg=2.53
[3459 | 21984.42] loss=2.60 avg=2.53
[3460 | 21990.17] loss=2.88 avg=2.53
[3461 | 21995.93] loss=2.50 avg=2.53
[3462 | 22001.70] loss=2.40 avg=2.53
[3463 | 22007.44] loss=2.32 avg=2.53
[3464 | 22013.21] loss=2.66 avg=2.53
[3465 | 22018.98] loss=2.49 avg=2.53
[3466 | 22024.71] loss=2.56 avg=2.53
[3467 | 22030.55] loss=3.08 avg=2.54
[3468 | 22036.28] loss=3.21 avg=2.54
[3469 | 22042.03] loss=2.63 avg=2.54
[3470 | 22047.79] loss=2.34 avg=2.54
[3471 | 22053.53] loss=2.41 avg=2.54
[3472 | 22059.30] loss=2.71 avg=2.54
[3473 | 22065.03] loss=2.42 avg=2.54
[3474 | 22070.77] loss=2.07 avg=2.54
[3475 | 22076.52] loss=2.64 avg=2.54
[3476 | 22082.24] loss=2.23 avg=2.53
[3477 | 22087.98] loss=2.01 avg=2.53
[3478 | 22093.73] loss=3.18 avg=2.54
[3479 | 22099.48] loss=2.40 avg=2.53
[3480 | 22105.27] loss=2.08 avg=2.53
[3481 | 22111.01] loss=2.36 avg=2.53
[3482 | 22116.76] loss=2.25 avg=2.53
[3483 | 22122.50] loss=2.00 avg=2.52
[3484 | 22128.21] loss=2.07 avg=2.52
[3485 | 22133.99] loss=2.20 avg=2.51
[3486 | 22139.72] loss=2.33 avg=2.51
[3487 | 22145.46] loss=2.32 avg=2.51
[3488 | 22151.24] loss=2.39 avg=2.51
[3489 | 22157.00] loss=2.45 avg=2.51
[3490 | 22162.73] loss=1.98 avg=2.50
[3491 | 22168.47] loss=2.20 avg=2.50
[3492 | 22174.23] loss=2.96 avg=2.50
[3493 | 22179.98] loss=2.39 avg=2.50
[3494 | 22185.73] loss=3.33 avg=2.51
[3495 | 22191.48] loss=2.05 avg=2.51
[3496 | 22197.23] loss=2.63 avg=2.51
[3497 | 22202.97] loss=2.93 avg=2.51
[3498 | 22208.70] loss=2.54 avg=2.51
[3499 | 22214.46] loss=2.23 avg=2.51
Generating samples...
======== SAMPLE 1 ========
 advantage to the people of $Place. And of course there were many that followed, and the little child was just a little too small for their taste. Now a $MagicalObject was found, it was a beautiful little feather, that she had with her every day as she had nothing else for it with which to show the dear Lord her. Then it was as if a beautiful piece of precious wood had been given to them, and this was a piece so beautiful that they wished it in marble.’ So $Helper looked at her, and she saw that she had been deceived. The little fairy had been in a dream and saw the beautiful $MagicalObject, as well as the beautiful piece of precious wood. And before long the little fellow had come home frightened, and looked for more pearls and jewels. So, $Helper brought another pearls and jewels but no more small pearls and jewels, for he saw that the two things did not match. For that she was too old to trust in the magic stones, and she sat thinking, ‘I am just as old as all my brothers and sisters, and therefore not capable of anything.’ 

Then she came to a big river, and with an arrow and arrow-shot took the river down with it.’ 

Then the little fellow saw the two beautiful gems, and it was as if a beautiful maiden had been born in his head. Then he stood by her side again, and the little beautiful maiden stepped on with the arrow and arrow, and she fell quickly down. Then the little fairy returned. And $Hero took pity on her, and in her power she carried her over on her way, and she set out to see how she got there and said: ‘I have a brother, who is old enough, and so is his mother, whom we cannot know for any other reason than he is gay.’ ‘So be kind and compassionate,’ she answered. ‘All that is left now shall be for my brothers and sisters.’ Then she walked back to $Place and sat on a little table, and it soon became known that the little maiden liked to go about standing on it. 

Once upon a time there was a rich country merchant who had a son who was well off, but he was blind, deaf and mute. In the meantime, the son's aunt was passing through the country on her way to work, and a white cat fell from a window and killed the cat. The mother and son had been together all the time, but now the mother believed that the cat was dead. On hearing that terrible news, the father and son looked at each other, and the elder thought what a blessing it would have been if he had been able to walk in the daylight, and as for his son, he had saved him both a great deal in sorrow and comfort. ‘He has saved the whole world,’ said the father, ‘and it was a pity that he had to die again.’ The mother smiled and said: ‘He is such a man, too, and he has saved the whole world in sorrow.’ ‘What is it?’ said the son, and she was more sympathetic to him than the elder. ‘He was just a good boy,’ said the father. ‘Well, it is all the same with you, I suppose.’ ‘Yes,’ said he. ‘Now, I shall take a walk through the wood and see what I can do.’ He followed the little country merchant for seven days and arrived at a city where he found three noblemen sitting upon benches, listening to the music. When he reached the benches, he began to speak to them and to hear the music. ‘There,’ said the men, ‘this is so sad news.’ 
